"item","subj","attractor","interference","rating","accuracy","Sentence"
14,"1510590811_1453e96036d82b27af5a7d5f42cf7f35","match","interference",5,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510591718_3a675242516776aac437cc4e2fb32115","match","interference",1,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510591728_7eca83929b2b635721d7dc78d3f1bf37","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510593912_9d44c9fb27c1836452a8b5c035b1924f","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510595830_075d6afc8f288d26da1a77e2cf35df01","match","interference",7,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510596158_a0abf82fe4488d78f2c674db684db986","match","interference",5,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510596411_14b559bc62da2d0f8a9e6df08194ae01","match","interference",4,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510597689_dc5f6679f16e1c4b7acd9bab9cec6dd0","match","interference",4,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510597968_fc26cd6e6e746762717dfc20a3d1ad6c","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510598529_6e4d43e3ac0f35017cea95cec6a52c25","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510598875_57a8a10de32223c07024b0def14b32c4","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510599398_bfd2086bad422a9a908af84c1f3b8891","match","interference",5,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510600254_3b02c3ff79f30fdb83a3d5e04caf9c5d","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510600536_cc4c9865aaa36ad1830e98326036d5f3","match","interference",2,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510600868_f1a2097b74a48b2bb1003d9fb9b1da12","match","interference",3,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510600883_25adecca3e990f7b38d6ad34d7ab53c8","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510602386_5cf5eb93ec9ffcdcfb212dbbd0542d8e","match","interference",3,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510602796_b7bf10ace79f9c8c55232c2fc7abcafa","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510603776_fd69eb1667b6aae30038e5822b63cf7b","match","interference",2,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510604384_ac90d131b92af552bb15665781998a63","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510607000_1de4f0607d1750971b9a3141beea7f19","match","interference",3,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510607322_66a7486fff9ea9f5e5a20be76a29fb02","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510608816_22468f894eee737337e27f14795b1b20","match","interference",5,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510609438_430450b54cdb130ef2805cb75010b86f","match","interference",5,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510610235_055758cc2bc53b8b59e099bbf8f1206c","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510610659_aff6f96469f00646fe23cc719accadee","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510611335_768651d2228172e9d3c43330a5eedd28","match","interference",4,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510614555_8ef7ccf24642045f914ab34fa3705882","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510617171_229d2c6b8eb5f5f90b756720b2b83aaf","match","interference",5,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510619909_cc9c47caf320bae266ffbb27a81e41f9","match","interference",3,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510712343_540034d4b72234f56150efc88b136256","match","interference",4,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510712738_540034d4b72234f56150efc88b136256","match","interference",3,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510714890_114facd7b9fb1474b5329e04060cf9df","match","interference",6,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510717430_a2a164d89315c688910a0d5afb055b7f","match","interference",2,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510733971_fbfa4c984b77507e40766c377daf07ca","match","interference",5,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510734791_c8406ba007a55507eb615d710c777633","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510738830_ec9c0587a0e060eb5b8a6e307f4254d4","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510739861_4431bd92e5f49b0970438e937e74091a","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510740719_0d0ba94405dd632d21bf47a354e69fb8","match","interference",2,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510743417_b88b4a0e8784be5b68cc7797cf876419","match","interference",4,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510744568_6c8c956725f0a72e79a61e6c5b8ec631","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510745721_8f669df543dd6aab7c0e9bbbfbfbef2a","match","interference",4,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510751679_0462a8a72b6756abdd1d143301db37b5","match","interference",3,0,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510760602_bf7b3730ef0c32b183c90eb899398cd4","match","interference",2,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510762718_5c54913c95282ad5220868920359d24c","match","interference",5,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510764397_4306cb5f7b02fa11bc88884dba88e1b5","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510766240_3bf3ff14486dcaea1bc54be0e4dd211c","match","interference",6,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510768431_cf271c5471b090f74b764fb3ea0e3ead","match","interference",5,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510777210_931134f1266c4316468f278b3c901515","match","interference",3,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510779766_f07314eb48373404979dcc4c0c58aa9c","match","interference",7,1,"The_student of_the professor categorically refuses to_take the_final exam."
14,"1510575728_80820b09cb6f72798807f9e8ddb34b82","mismatch","interference",2,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510578670_2a53312c403dc49809dcbb9e264ace9c","mismatch","interference",4,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510579075_c0dce9c2567348e5247ee2748f25e717","mismatch","interference",6,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510580363_0a951c1cb539480f21c4f516e6e439a6","mismatch","interference",4,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510580688_b98a25cba09edfaeeaba1739ccd8e79d","mismatch","interference",5,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510581537_543cd18c885fe04dcc8dd0d1963475eb","mismatch","interference",1,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510581737_c0ac1f58619d1015d181176e7e408991","mismatch","interference",3,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510581866_2a4fe321fcb8d9493bc3714f903a1141","mismatch","interference",1,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510582024_7aeb5a923356d52c5a6631548efacd5e","mismatch","interference",7,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510582743_36badbbca74e17aba75a960771d56c14","mismatch","interference",2,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510583401_e3911e92b4ece6ffb7900b3826d82b2d","mismatch","interference",2,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510583603_58ea2d696dff478beba05312e426430a","mismatch","interference",5,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510584377_89d1d1104cbcbf8aa93704b17b5a62e9","mismatch","interference",6,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510586349_446793d56f845f408c04a0c7c49b081c","mismatch","interference",6,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510586409_9bb8b9a0bb138c17f42551080e6de8dd","mismatch","interference",7,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510586728_ba3183a79c08a36e05674b5ee6ac4686","mismatch","interference",1,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510588300_8135e624c4325c0e41296c14531ee4b5","mismatch","interference",5,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510589600_0aede88f7942237c0b8abdf0765f2666","mismatch","interference",4,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510590084_b10f46229366068660622afc53c1a3a8","mismatch","interference",5,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510591111_7651360a1cb4ef82855ec9b115bbaa0b","mismatch","interference",6,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510593961_dfb13962c3c0ba85df394772ffd28036","mismatch","interference",4,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510594244_fa72b8d1259d235d3ab4e7316f9e61c9","mismatch","interference",7,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510596139_b4bc0de2f9bf61f77b53d5947a985c97","mismatch","interference",7,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510596408_a3419db535431a10c213982d7f9f30e6","mismatch","interference",2,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510603499_a8cdae66ab2f2ca223c8469c94c6c077","mismatch","interference",6,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510604413_1d1cc0ade354eae76c5ad86562654f60","mismatch","interference",4,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510608308_0dce1de2a1f25d90dc718a3cbf1ec6b9","mismatch","interference",3,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510609443_701bbacbef4369c724e7afff5dcd2b71","mismatch","interference",2,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510611320_55fad8481a174eb1ed5acee3cbb7c60b","mismatch","interference",2,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510611320_e2ff64a21a11ea26f3f284e761bcb0c2","mismatch","interference",1,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510611357_c54e3edd7bd07b4cc992a0a278db63d1","mismatch","interference",3,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510613732_88316faa76f612a5c2437d4047f9f0fa","mismatch","interference",5,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510618451_ffb8f0bbda07ea1df5e7cb093625ec7a","mismatch","interference",5,1,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510708375_0907f56a9baca34a6c7a45363fb9b8cf","mismatch","interference",1,0,"The_student of_the professors categorically refuses to_take the_final exam."
14,"1510714965_114facd7b9fb1474b5329e04060cf9df","mismatch","interference",6,1,"The_student of_the professors categorically refuses to_take the_final exam."
